20180717|BNGA1|DH002FICDANINN00|1906.0359|855914046363.73|-1.28|3.24|3.24|449054528.9455||
20180717|BNGA1|DH002FICDANPAS00|3294.4861|11814865896.24|0.62|3.87|5.97|3586254.5680||
20180717|BNGA1|DH002FICDANTPP00|2454.2729|365492891761.66|0.72|4.79|6.90|148921046.8280||
20180717|BNGA1|DH002FICINCFUN00|3312.8333|2186193280483.66|-2.65|55.29|58.43|659916479.8039||
20180717|BNGA1|DH002FICPENPRI00|949.9816|238678468891.70|-1.89|-9.62|-9.62|251245357.8893||
20180717|BNGA1|DH002FICRDSOBU00|994.0532|61569125564.20|-0.05|0.00|0.00|61937458.1459||
20180717|BNGA1|DH002FICRDSPTP00|1088.4333|32653244264.17|-0.91|3.14|3.14|30000225.0020||
20180717|BNGA1|DH002FICRPTSHS00|1045.0795|10450795111.54|1.14|0.00|0.00|10000000.0000||
20180717|BNGA1|DH002FICRSPTAN00|1093.1737|44807696358.31|1.07|9.88|9.88|40988634.1141||
20180717|BNGA1|DH002FICSTABIL00|3202.1437|7653040855109.04|0.69|4.08|6.72|2389974182.1904||
20180717|BNGA1|DH002FICSUSDFI00|0.9696|2327276.81|0.39|0.00|0.00|2400200.0400||
20180717|BNGA1|DH002FISRDSSSK00|943.8713|9512056279.57|-3.10|0.00|0.00|10077705.1534||
20180717|BNGA1|DH002FISRDSSSS00|847.5955|8470834035.35|-4.97|0.00|0.00|9993957.8104||
20180717|BNGA1|DH002FISRSSSPT00|921.7784|10144761138.62|-1.00|1.15|1.15|11005639.7890||
20180717|BNGA1|DH002IFCRDISRI00|962.5467|28684431932.21|-1.47|0.00|0.00|29800560.5332||
20180717|BNGA1|DH002MMCLIQUID00|1142.0141|50108416268.74|-0.06|-0.26|-0.26|43877232.4013||
20180717|BNGA1|DH002MMCRUPIAH00|1237.9397|10485000225.87|0.45|2.38|4.43|8469718.0805||
20180717|BNGA1|DH002MMCRUPIPL00|1305.5466|156415461933.54|0.49|4.66|4.66|119808407.4325||
20180717|BNGA1|DH002MXCDANFLK00|3796.4456|382132541740.43|0.74|4.65|7.31|100655343.9470||
20180717|BNGA1|DH002MXCMJUKMB00|1520.3674|182620347680.01|-8.38|37.93|42.83|120115935.4170||
20180717|BNGA1|DH002MXCRDSBPR00|1156.2454|12640066796.77|-6.10|0.00|0.00|10931993.0119||
20180717|BNGA1|DH002MXCSIMSTU00|7114.2924|300152574655.29|-2.91|10.93|14.87|42190081.4660||
20180717|BNGA1|DH002MXCSTUPRM00|1466.5316|69781537827.23|-4.31|4.26|7.96|47582703.1022||
20180717|BNGA1|DH002MXSRDSSBS00|1013.8766|10138766100.04|0.44|0.00|0.00|10000000.0000||
20180717|BNGA1|DR002IFSRHBJII00|932.7415|29283998833.89|-3.14|0.00|0.00|31395620.4243||
20180717|BNGA1|DX002EQCEQTAND00|4687.8080|309436896623.50|-4.34|-16.48|-5.35|66008865.3360||
20180717|BNGA1|DX002FICINVPRI00|1498.7366|263982388536.42|-0.60|3.09|4.65|176136615.7326||
20180717|BNGA1|DX002FICPTSGGM00|1056.7400|18811293825.66|-0.36|3.51|3.51|17801316.3010||
20180717|BNGA1|DX002MMCRDBCMG00|1700.5100|84714239.27|-0.18|0.00|0.00|49817.0088||
20180717|BNGA1|DX002MXCKOMAJN00|3757.6000|14196958889.67|-4.38|-2.71|-0.25|3778198.4330||
20180717|BNGA1|GR003EQCDANTLD00|1460.2400|614349678797.67|-4.87|12.16|12.16|420718099.3997||
20180717|BNGA1|IF002EQCRDSBEF00|989.4303|233961560982.87|-3.55|0.00|0.00|236460893.0410||
20180717|BNGA1|IF002EQCSAMPKS00|934.4607|8394111082.62|-9.94|0.00|0.00|8982840.3310||
20180717|BNGA1|IF002EQSSSEFEQ00|1044.1929|67344343147.59|-4.86|-9.72|-9.72|64494159.1170||
20180717|BNGA1|IF002FISSSSFIS00|1833.5394|98762935160.89|-0.40|4.69|4.69|53864638.7370||
20180717|BNGA1|IF002MMCRDNSDK00|1081.9164|383206066429.54|0.54|5.15|5.15|354191937.8900||
20180717|BNGA1|IF002MMSSDLMMS00|1007.7214|4275630405.40|0.28|0.00|0.00|4242869.3448||
20180717|BNGA1|IF002MXCSAMMNC00|997.2356|9785365654.02|-4.33|0.00|0.00|9812491.1440||
20180717|BNGA1|IF002MXCSCSMXC00|999.4189|4247530280.36|0.00|0.00|0.00|4250000.0000||
20180717|BNGA1|IF002MXCSDBMXC00|18292.1358|64849223702.16|-5.77|9.08|9.08|3545196.9330||
20180717|BNGA1|IF002MXCSPBMXC00|1079.3572|155987616182.93|-5.32|6.32|6.32|144518992.7120||
20180717|BNGA1|IF002MXSSSBMXS00|1697.3834|97597386634.42|-3.73|-8.98|-8.98|57498728.4360||
20180717|BNGA1|IIM02FICIPRIME00|1049.7120|390420485401.37|-1.02|0.00|0.00|371931060.9737||
20180717|BNGA1|IIM02FISIHAJJS00|3301.9517|551709699080.73|0.48|7.67|9.29|167085936.7686||
20180717|BNGA1|IIM02MMCIRCASH00|1127.9262|428693902.28|0.62|0.00|0.00|380072.6532||
20180717|BNGA1|KI002EQCALPEQT00|1050.0400|154380854456.26|-2.81|-0.34|-0.34|147023857.8499||
20180717|BNGA1|KI002EQCBTAEQT00|1026.0200|62587019.69|2.60|14.13|14.13|61000.0000||
20180717|BNGA1|KI002EQCGMLEQT00|1401.0000|10705189416.62|-4.53|28.60|28.60|7641081.6698||
20180717|BNGA1|KI002EQCPRIMA000|1197.1200|34592807986.39|-3.04|-6.99|-6.99|28896731.5178||
20180717|BNGA1|KI002EQCUTAMA100|869.9900|100918687386.74|-7.42|0.00|0.00|116000000.0000||
20180717|BNGA1|KI002EQCVALEQU00|968.8600|164602816824.74|-2.24|-3.25|-3.25|169892729.9394||
20180717|BNGA1|KI002FICOBDOLL00|1.1100|6216151.10|1.83|-1.09|-1.09|5610785.7549||
20180717|BNGA1|KI002FICOBLGEM00|1000.9800|102845654992.62|-2.61|-2.27|-2.27|102744762.7651||
20180717|BNGA1|KI002FICOBLIMA00|976.0500|63535839130.33|-2.10|0.00|0.00|65095026.4846||
20180717|BNGA1|KI002FICOBRUPI00|1048.9500|95691928263.74|-0.90|5.26|5.26|91226414.1715||
20180717|BNGA1|KI002FICOBTIMA00|1124.9800|314274951720.98|-0.58|7.02|7.02|279360729.7719||
20180717|BNGA1|KI002IFSINDEKS00|895.6700|25909230387.84|-3.20|0.00|0.00|28927046.2426||
20180717|BNGA1|KI002MMCCASGTW00|1161.4300|36752172061.13|0.51|7.78|7.78|31643787.0137||
20180717|BNGA1|KI002MMCDANCAS00|1244.2900|158000112133.24|0.57|5.89|5.89|126979673.3022||
20180717|BNGA1|KI002MMCDANLAN00|1068.9000|26722564974.98|0.52|5.37|5.37|25000000.0000||
20180717|BNGA1|KI002MXCBALANC00|560.7800|91241996337.74|-61.32|0.00|0.00|162705194.3359||
20180717|BNGA1|KI002PECCIPRPL00|1021.3700|357480492392.74|1.02|0.01|0.01|350000000.0000||
20180717|BNGA1|KI002PECDACIGE00|1004.0300|200805113387.01|-1.67|0.00|0.00|200000000.0000||
20180717|BNGA1|KI002PECIROMAK00|1003.1200|200624200654.47|-0.29|-1.15|-1.15|200000000.0000||
20180717|BNGA1|KI002PECKAPEDI00|1002.9900|56167182383.16|0.30|0.00|0.00|56000000.0000||
20180717|BNGA1|KI002PECSINALI00|1001.9200|300575681047.56|-0.61|0.00|0.00|300000000.0000||
20180717|BNGA1|KI002PECTURSIA00|1014.2600|152138366677.86|0.89|0.00|0.00|150000000.0000||
20180717|BNGA1|KS002EQCRDSHKP00|948.1836|34496401443.93|0.18|0.00|0.00|36381562.8214||
20180717|BNGA1|KS002IFCIDX30T00|1015.4926|341487467414.39|-2.78|-5.55|-5.55|336277662.1607||
20180717|BNGA1|KS002IFCKIDX3000|1297.9129|485454461965.74|-3.09|-6.97|-6.97|374026998.8550||
20180717|BNGA1|KS002MMCMRSCAS00|1203.3444|11318087265.44|0.21|1.42|1.42|9405526.5238||
20180717|BNGA1|KS002PECKREKRA00|1009.1535|75593203992.39|0.25|-0.27|-0.27|74907539.1264||
20180717|BNGA1|LG002EQCBHKTBG00|1425.2451|653041759616.27|-3.43|4.51|8.24|458196117.2330||
20180717|BNGA1|LG002EQCKAPITA00|10686.5279|181943642152.64|0.18|12.12|16.12|17025515.1581||
20180717|BNGA1|LG002EQCKPTPLS00|3565.7307|116434554789.23|-2.98|10.83|14.78|32653771.7160||
20180717|BNGA1|LG002FICDANTTP02|2228.8397|442743873810.42|-0.54|3.11|4.15|198643210.1763||
20180717|BNGA1|LG002MMCKAS00002|1415.7567|1850231219360.50|0.55|5.49|5.49|1306885002.2117||
20180717|BNGA1|LG002MMCTRIDAL00|1061.1139|10181764813.14|0.37|3.72|3.72|9595355.6478||
20180717|BNGA1|MG002PECRPTIWP00|1041.0810|117547785472.03|1.30|0.00|0.00|112909360.2635||
20180717|BNGA1|MG002PECRPTMCP00|1008.3860|133413521735.04|-0.65|0.00|0.00|132304013.8001||
20180717|BNGA1|MJR02IFSMSIJII00|905.6353|30840804111.12|-3.22|0.00|0.00|34054332.2741||
20180717|BNGA1|NI002EQCBADGRA00|907.8778|72405326693.93|-4.26|0.00|0.00|79752278.7900||
20180717|BNGA1|NI002EQCKMBANG00|2510.2603|2993812868.16|-5.72|0.10|1.10|1192630.4540||
20180717|BNGA1|NI002FICDANBG300|2008.6986|4878099837.32|-1.30|-2.24|-1.26|2428487.6800||
20180717|BNGA1|NI002FICITBHMI00|989.1236|173393536763.42|-1.08|0.00|0.00|175300177.7930||
20180717|BNGA1|NI002FICKSTARA00|1022.6212|387065530743.14|-1.60|1.11|1.11|378503342.9780||
20180717|BNGA1|NI002FICMAKARA00|1118.9110|190923950995.72|0.15|5.48|5.48|170633717.1990||
20180717|BNGA1|NI002FICMNGGLA00|1031.8748|49915643707.60|-0.25|0.00|0.00|48373742.5000||
20180717|BNGA1|NI002FISDOMDHU00|2703.3030|10305029340.67|-0.28|-1.32|-0.34|3812014.1230||
20180717|BNGA1|OD002EQCMWREKP00|1001.7828|1586357077194.06|-2.75|-4.50|-4.50|1583534003.7054||
20180717|BNGA1|OD002FICPDPPRP00|1601.3337|83435056504.85|-1.31|0.95|0.95|52103477.9210||
20180717|BNGA1|OD002PECDANIF707|1020.2057|312254360425.37|1.06|-0.81|-0.81|306070000.0000||
20180717|BNGA1|OD002PECMULTIS00|5259077362.2285|85677732939.01|1.08|-2.08|-2.08|16.2914||
20180717|BNGA1|PD002EQCINPREM00|1019.4263|341486257195.18|-2.86|-5.70|-5.70|334978859.6353||
20180717|BNGA1|PG003FICSJAHTR00|2926.4713|1505425316.81|-0.54|0.53|2.56|514416.5640||
20180717|BNGA1|PG003MXCPGADBG00|837.1633|483881826.82|-1.63|-16.57|-16.57|578001.7521||
20180717|BNGA1|PI002IFSPSJIIT00|896.6205|38845323963.34|-3.39|0.00|0.00|43324151.0613||
20180717|BNGA1|PLA02EQCPRAEQT00|2223.7782|85967124774.76|-4.69|-7.91|-6.52|38658138.1955||
20180717|BNGA1|PROS2DFCPROS1500|1071.9492|10719492410.22|-2.34|0.00|0.00|10000000.0000||
20180717|BNGA1|PROS2EQCPDBANG00|989.8391|398874756523.67|-1.22|-1.35|2.68|402969294.2205||
20180717|BNGA1|PROS2EQCPSHSMC00|1554.2909|248464499067.28|-0.89|41.48|41.48|159857136.4140||
20180717|BNGA1|PROS2EQCSPSYAS00|747.7962|738859646710.78|-2.12|-12.87|-12.87|988049481.7833||
20180717|BNGA1|PROS2FICPOBLIG00|3437.8504|35499797225.35|-0.21|3.89|5.99|10326161.2934||
20180717|BNGA1|PROS2MMCPDLANC00|1134.7526|52048511377.54|0.75|6.94|6.94|45867716.0503||
20180717|BNGA1|PROS2MXCPBALAN00|4278.5667|139006524164.84|0.91|7.03|11.40|32489040.1986||
20180717|BNGA1|PROS2MXCPOPLUS00|3695.7580|61771838637.19|0.96|4.16|8.42|16714254.4016||
20180717|BNGA1|PROS2MXCPVALUE00|1261.0139|106402250787.82|-4.07|-0.09|3.99|84378334.9040||
20180717|BNGA1|PTM02EQSSFALAH00|887.0603|1680368385.65|-4.05|0.00|0.00|1894311.2838||
20180717|BNGA1|PTM02MMSRDSAFA00|1015.2644|3364289742.84|0.44|0.00|0.00|3313707.8227||
20180717|BNGA1|SM002EQCEQSEKT00|1925.2095|1123891132521.00|2.17|29.36|29.36|583776022.9397||
20180717|BNGA1|SM002EQCEQUITY00|1065.3429|23121140798.47|-1.68|-6.10|-6.10|21703004.0168||
20180717|BNGA1|SM002EQCKMBANG00|629.3394|277937051228.33|62.88|79.46|79.46|441633025.9327||
20180717|BNGA1|STA01EQCEQUID002|908.0555|14389877159.71|-4.36|0.00|0.00|15846914.4191||
20180717|BNGA1|STA01MMCMOMID001|1036.0509|10350938650.22|0.32|0.00|0.00|9990762.6925||
20180717|BNGA1|STA01MXCBALID000|2890.4327|34294427725.52|-1.42|11.29|12.98|11864807.6920||
20180717|BNGA1|STA01MXCBALID002|934.3653|255248954709.68|-4.24|0.00|0.00|273178975.9396||
20180717|BNGA1|SYA02EQCEQPLAT00|1053.2512|109452667607.36|-4.12|7.41|7.41|103918859.7916||
20180717|BNGA1|SYA02EQSEQSSEF00|929.6367|2433822943.01|-6.41|0.00|0.00|2618036.7798||
20180717|BNGA1|SYA02FICFISPFI00|989.2050|16672081627.99|-0.41|0.00|0.00|16854021.0797||
20180717|BNGA1|SYA02IFSEQSSIJ00|906.9917|28531328850.30|-3.21|0.00|0.00|31457099.2725||
20180717|BNGA1|SYA02MMCMMSDAK00|1234.6087|1724769329727.15|0.55|0.00|0.00|1397016968.2183||
20180717|BNGA1|SYA02MMCMMSPMM00|1026.7133|10752337146.03|0.42|0.00|0.00|10472579.9032||
20180717|BNGA1|SYA02MMSMSSMMF00|1039.0080|149452571877.27|0.46|0.00|0.00|143841595.6243||
20180717|BNGA1|SYA02MXCMXSBGF00|948.7046|284611371797.68|-2.99|0.00|0.00|300000000.0000||
20180717|BNGA1|YJ002EQCEQTPRG00|976.1093|41475485197.38|-5.34|-12.71|-11.40|42490616.5997||
20180717|BNGA1|YJ002EQCSHMLES00|1085.3163|32737894662.41|-4.28|-9.12|-7.75|30164380.0858||
20180717|BNGA1|YJ002EQSSHMSYR00|940.2001|36836508389.30|-3.11|-12.82|-11.51|39179433.9083||
20180717|BNGA1|YJ002FICFIXINC00|2377.6023|297494844.80|-0.25|-3.16|-1.70|125123.8883||
20180717|BNGA1|YJ002FICRDLINF00|1010.8720|52565342992.43|-1.84|-2.24|-2.24|52000000.0000||
20180717|BNGA1|YJ002MXCLDBIFU00|846.3174|54919833143.13|-2.44|-7.09|-7.09|64892711.2068||
